schema_field_id,sheet_name,table_name,column_order,column_name,display_name_ja,data_type,required,primary_key,foreign_key,foreign_key_target,controlled_vocabulary,example_value,definition,notes
\SSF00129,\S06_implementations,\Simplementations,\I11,\Sos_support,\SOS 対応,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scross_platform,\SOS 対応を表す列。,\S
\SSF00130,\S06_implementations,\Simplementations,\I12,\Sproblem_formats,\S問題 形式,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Ssmooth unconstrained,\S問題 形式を表す列。,\S
\SSF00131,\S06_implementations,\Simplementations,\I13,\Svariable_support,\S変数 対応,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scontinuous,\S変数 対応を表す列。,\S
\SSF00132,\S06_implementations,\Simplementations,\I14,\Sconstraint_support,\S制約 対応,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sunconstrained,\S制約 対応を表す列。,\S
\SSF00133,\S06_implementations,\Simplementations,\I15,\Sanalytic_derivatives,\S解析 derivatives,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S解析 derivativesを表す列。,\S
\SSF00134,\S06_implementations,\Simplementations,\I16,\Sautodiff,\S自動微分,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\S自動微分を表す列。,\S
\SSF00135,\S06_implementations,\Simplementations,\I17,\Snumerical_diff,\S数値 微分,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S数値 微分を表す列。,\S
\SSF00136,\S06_implementations,\Simplementations,\I18,\Ssparse_support,\S疎 対応,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\S疎 対応を表す列。,\S
\SSF00137,\S06_implementations,\Simplementations,\I19,\Sparallelism,\Sparallelism,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Slimited,\Sparallelismを表す列。,\S
\SSF00138,\S06_implementations,\Simplementations,\I20,\Sgpu_support,\SGPU 対応,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\SGPU 対応を表す列。,\S
\SSF00139,\S06_implementations,\Simplementations,\I21,\Swarm_start,\Swarm start,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Svia_initial_guess,\Swarm startを表す列。,\S
\SSF00140,\S06_implementations,\Simplementations,\I22,\Scallback,\Scallback,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Simplementation_dependent,\Scallbackを表す列。,\S
\SSF00141,\S06_implementations,\Simplementations,\I23,\Stermination_controls,\S停止 制御,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Stolerance;iteration_limit;time_or_evaluation_limit_by_api,\S停止 制御を表す列。,\S
\SSF00142,\S06_implementations,\Simplementations,\I24,\Sinitialization,\S初期化,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sinitial_guess_or_model_dependent,\S初期化を表す列。,\S
\SSF00143,\S06_implementations,\Simplementations,\I25,\Sconstraint_violation_reporting,\S制約 違反 報告,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S制約 違反 報告を表す列。,\S
\SSF00144,\S06_implementations,\Simplementations,\I26,\Soptimality_info,\S最適性 info,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S最適性 infoを表す列。,\S
\SSF00145,\S06_implementations,\Simplementations,\I27,\Sdual_variables,\S双対 変数,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\S双対 変数を表す列。,\S
\SSF00146,\S06_implementations,\Simplementations,\I28,\Soptimality_gap,\S最適性 gap,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\S最適性 gapを表す列。,\S
\SSF00147,\S06_implementations,\Simplementations,\I29,\Ssensitivity_info,\S感度 info,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sno,\S感度 infoを表す列。,\S
\SSF00148,\S06_implementations,\Simplementations,\I30,\Sstatus_codes,\S状態 code,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S状態 codeを表す列。,\S
\SSF00149,\S06_implementations,\Simplementations,\I31,\Smajor_options,\S主要 option,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Stolerances;limits;scaling;verbosity;method_specific_options,\S主要 optionを表す列。,\S
\SSF00150,\S06_implementations,\Simplementations,\I32,\Sdefault_safety,\S既定 安全性,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sconditional,\S既定 安全性を表す列。,\S
\SSF00151,\S06_implementations,\Simplementations,\I33,\Sdocumentation_quality,\S文書 品質,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Shigh,\S文書 品質を表す列。,\S
\SSF00152,\S06_implementations,\Simplementations,\I34,\Sbeginner_usability,\S初心者 使いやすさ,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Shigh,\S初心者 使いやすさを表す列。,\S
\SSF00153,\S06_implementations,\Simplementations,\I35,\Smaintenance_status,\Smaintenance 状態,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Smaintenance_status,\Sactive_docs_verified,\Smaintenance 状態を表す列。,\S
\SSF00154,\S06_implementations,\Simplementations,\I36,\Slast_release,\S最終 release,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sunknown,\S最終 releaseを表す列。,\S
\SSF00155,\S06_implementations,\Simplementations,\I37,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00156,\S06_implementations,\Simplementations,\I38,\Sofficial_docs_url,\S公式文書URL,\Surl,\Sconditional,\Sno,\Sno,\S,\S,\Shttps://docs.scipy.org/doc/scipy/reference/optimize.html,\S公式文書URLを表す列。,\S
\SSF00157,\S06_implementations,\Simplementations,\I39,\Sofficial_repo_url,\S公式repository URL,\Surl,\Sno,\Sno,\Sno,\S,\S,\Shttps://github.com/scipy/scipy,\S公式repository URLを表す列。,\S
\SSF00158,\S06_implementations,\Simplementations,\I40,\Susage_example,\S使用 例,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,"\Sscipy.optimize.minimize(..., method='BFGS')",\S使用 例を表す列。,\S
\SSF00159,\S06_implementations,\Simplementations,\I41,\Snotes,\S注意事項,\Stext,\Sno,\Sno,\Sno,\S,\S,\SAPIが受け付けることと実務適合性を区別する。methodごとに制約・微分・statusが異なる。,\S注意事項を表す列。,\S
\SSF00160,\S06_implementations,\Simplementations,\I42,\Ssupported_method_ids,\S対応手法ID一覧,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SM_BFGS,\SConvenience denormalization; canonical relation is 09_method_implementation_map.,\SUse canonical bridge table instead of parsing list text.
\SSF00161,\S06_implementations,\Simplementations,\I43,\Simplementation_differences,\S実装 差異,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\S,\S実装 差異を表す列。,\S
\SSF00162,\S06_implementations,\Simplementations,\I44,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS001;S002,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00163,\S06_implementations,\Simplementations,\I45,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00164,\S07_problem_feature_map,\Sproblem_feature_map,\I1,\Sproblem_feature_map_id,\S問題 特徴 対応 ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SPFM00001,\S問題 特徴 対応 IDを表す列。,\S
\SSF00165,\S07_problem_feature_map,\Sproblem_feature_map,\I2,\Sproblem_id,\S問題ID,\Svarchar,\Syes,\Sno,\Syes,\S01_problem_archetypes.problem_id,\S,\SPA001,\S問題IDを表す列。,\S
\SSF00166,\S07_problem_feature_map,\Sproblem_feature_map,\I3,\Sfeature_id,\S特徴ID,\Svarchar,\Syes,\Sno,\Syes,\S02_problem_features.feature_id,\S,\SF_VARIABLE_DOMAIN,\S特徴IDを表す列。,\S
\SSF00167,\S07_problem_feature_map,\Sproblem_feature_map,\I4,\Sfeature_value_id,\S特徴値ID,\Svarchar,\Sconditional,\Sno,\Syes,\S03_feature_values.feature_value_id,\S,\SFV0001,\S特徴値IDを表す列。,\SNullable by design: absent when not applicable or when the relation is scenario-specific.
\SSF00168,\S07_problem_feature_map,\Sproblem_feature_map,\I5,\Svalue_numeric,\S値 数値,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\S,\S値 数値を表す列。,\S
\SSF00169,\S07_problem_feature_map,\Sproblem_feature_map,\I6,\Svalue_text,\S値 文字列,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\Sdiscrete,\S値 文字列を表す列。,\S
\SSF00170,\S07_problem_feature_map,\Sproblem_feature_map,\I7,\Struth_status,\S真偽 状態,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Struth_status,\Syes,\S真偽 状態を表す列。,\S
\SSF00171,\S07_problem_feature_map,\Sproblem_feature_map,\I8,\Sis_defining,\Sである 定義的,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\Sである 定義的を表す列。,\S
\SSF00172,\S07_problem_feature_map,\Sproblem_feature_map,\I9,\Sconditions,\S条件,\Stext,\Sno,\Sno,\Sno,\S,\S,\SArchetype-level inferred structure; confirm on the concrete instance.,\S条件を表す列。,\S
\SSF00173,\S07_problem_feature_map,\Sproblem_feature_map,\I10,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00174,\S07_problem_feature_map,\Sproblem_feature_map,\I11,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS055;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00175,\S07_problem_feature_map,\Sproblem_feature_map,\I12,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00176,\S08_problem_method_fit,\Sproblem_method_fit,\I1,\Sfit_id,\S適合関係ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SPMF00001,\S適合関係IDを表す列。,\S
\SSF00177,\S08_problem_method_fit,\Sproblem_method_fit,\I2,\Sproblem_or_feature_id,\S問題または特徴ID,\Svarchar,\Syes,\Sno,\Syes,\S01_problem_archetypes.problem_id,\S,\SPA001,\SPolymorphic target ID; current initial data uses problem IDs.,\S
\SSF00178,\S08_problem_method_fit,\Sproblem_method_fit,\I3,\Starget_type,\S対象 種別,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Starget_type,\Sproblem,\S対象 種別を表す列。,\S
\SSF00179,\S08_problem_method_fit,\Sproblem_method_fit,\I4,\Smethod_id,\S手法ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_NEWTON,\S手法IDを表す列。,\S
\SSF00180,\S08_problem_method_fit,\Sproblem_method_fit,\I5,\Sfit_level,\S適合水準,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sfit_level,\Sconditional,\SControlled practical suitability; not a single numerical score.,\S
\SSF00181,\S08_problem_method_fit,\Sproblem_method_fit,\I6,\Sbeginner_priority,\S初心者優先度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sbeginner_priority,\Sexpert_guidance_recommended,\SControlled first/second/expert/avoid priority.,\S
\SSF00182,\S08_problem_method_fit,\Sproblem_method_fit,\I7,\Sapplicable_conditions,\S適用可能 条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S滑らかで信頼できる勾配があり、局所解でよい。,\S適用可能 条件を表す列。,\S
\SSF00183,\S08_problem_method_fit,\Sproblem_method_fit,\I8,\Srequired_conditions,\S必要条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S必要条件を表す列。,\S
\SSF00184,\S08_problem_method_fit,\Sproblem_method_fit,\I9,\Sfavorable_conditions,\S有利条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確,\S有利条件を表す列。,\S
\SSF00185,\S08_problem_method_fit,\Sproblem_method_fit,\I10,\Sunfavorable_conditions,\S不利条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き,\S不利条件を表す列。,\S
\SSF00186,\S08_problem_method_fit,\Sproblem_method_fit,\I11,\Sexclusion_conditions,\S除外条件,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S不連続;評価ノイズが勾配を支配;離散変数,\S除外条件を表す列。,\S
\SSF00187,\S08_problem_method_fit,\Sproblem_method_fit,\I12,\Sexpected_strengths,\S想定 長所,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確,\S想定 長所を表す列。,\S
\SSF00188,\S08_problem_method_fit,\Sproblem_method_fit,\I13,\Sexpected_weaknesses,\S想定 短所,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き,\S想定 短所を表す列。,\S
\SSF00189,\S08_problem_method_fit,\Sproblem_method_fit,\I14,\Sevaluation_budget_notes,\S評価 予算 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S評価 予算 注意を表す列。,\S
\SSF00190,\S08_problem_method_fit,\Sproblem_method_fit,\I15,\Sdimensionality_notes,\S次元 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S固定閾値ではなく、評価費・疎性・derivative費との積で規模を判断。,\S次元 注意を表す列。,\S
\SSF00191,\S08_problem_method_fit,\Sproblem_method_fit,\I16,\Snoise_notes,\Snoise 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S決定論性をseed固定だけで断定せず、内部並列・停止条件を確認。,\Snoise 注意を表す列。,\S
\SSF00192,\S08_problem_method_fit,\Sproblem_method_fit,\I17,\Sconstraint_notes,\S制約 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S制約なし。暗黙のdomain failureやboundsが実質制約になっていないか確認。,\S制約 注意を表す列。,\S
\SSF00193,\S08_problem_method_fit,\Sproblem_method_fit,\I18,\Sinitialization_notes,\S初期化 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Sinitialization sensitivity=high。複数startまたはwarm startの必要性をproblem instanceで確認。,\S初期化 注意を表す列。,\S
\SSF00194,\S08_problem_method_fit,\Sproblem_method_fit,\I19,\Sguarantee_notes,\S保証 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S要求される大域証明/gapをこの手法単独では満たさない。候補解生成またはupper bound用途に限定。,\S保証 注意を表す列。,\S
\SSF00195,\S08_problem_method_fit,\Sproblem_method_fit,\I20,\Stuning_notes,\S調整 注意,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Stuning difficulty=medium。停止条件は gradient_norm;step_norm;objective_change;budget。,\S調整 注意を表す列。,\S
\SSF00196,\S08_problem_method_fit,\Sproblem_method_fit,\I21,\Srationale,\S根拠,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S閉形式解候補の主要特徴（general_nonlinear、unconstrained、analytic_gradient、cheap）に対し、Newton法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_CLOSED_FORM;ALT_SYMBOLIC を確認する。,\S根拠を表す列。,\S
\SSF00197,\S08_problem_method_fit,\Sproblem_method_fit,\I22,\Sevidence_source_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS055;S056;S002;S057,\SSources supporting this conditional fit relation.,\SUse canonical bridge table instead of parsing list text.
\SSF00198,\S08_problem_method_fit,\Sproblem_method_fit,\I23,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Smedium,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00199,\S08_problem_method_fit,\Sproblem_method_fit,\I24,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00200,\S09_method_implementation_map,\Smethod_implementation_map,\I1,\Smethod_implementation_map_id,\S手法 実装 対応 ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SMIM00001,\S手法 実装 対応 IDを表す列。,\S
\SSF00201,\S09_method_implementation_map,\Smethod_implementation_map,\I2,\Smethod_id,\S手法ID,\Svarchar,\Syes,\Sno,\Syes,\S04_methods.method_id,\S,\SM_BFGS,\S手法IDを表す列。,\S
\SSF00202,\S09_method_implementation_map,\Smethod_implementation_map,\I3,\Simplementation_id,\S実装ID,\Svarchar,\Syes,\Sno,\Syes,\S06_implementations.implementation_id,\S,\SI_SCIPY_BFGS,\S実装IDを表す列。,\S
\SSF00203,\S09_method_implementation_map,\Smethod_implementation_map,\I4,\Ssupport_level,\S対応 水準,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Ssupport_level,\Snative,\S対応 水準を表す列。,\S
\SSF00204,\S09_method_implementation_map,\Smethod_implementation_map,\I5,\Sapi_name,\SAPI 名称,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sscipy.optimize.minimize,\SAPI 名称を表す列。,\S
\SSF00205,\S09_method_implementation_map,\Smethod_implementation_map,\I6,\Smethod_selector,\S手法 指定名,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\SBFGS,\S手法 指定名を表す列。,\S
\SSF00206,\S09_method_implementation_map,\Smethod_implementation_map,\I7,\Simplementation_notes,\S実装 注意,\Stext,\Sno,\Sno,\Sno,\S,\S,\SAPIが受け付けることと実務適合性を区別する。methodごとに制約・微分・statusが異なる。,\S実装 注意を表す列。,\S
\SSF00207,\S09_method_implementation_map,\Smethod_implementation_map,\I8,\Slimitations,\Slimitations,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S機能・status・optionはversionとbackendで確認。実装対応は一般的推奨を意味しない。,\Slimitationsを表す列。,\S
\SSF00208,\S09_method_implementation_map,\Smethod_implementation_map,\I9,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS001;S002,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00209,\S09_method_implementation_map,\Smethod_implementation_map,\I10,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00210,\S09_method_implementation_map,\Smethod_implementation_map,\I11,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00211,\S10_decision_questions,\Sdecision_questions,\I1,\Squestion_id,\S質問ID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SQ01,\S質問IDを表す列。,\S
\SSF00212,\S10_decision_questions,\Sdecision_questions,\I2,\Ssequence,\S順序,\Sinteger,\Sconditional,\Sno,\Sno,\S,\S,\S1,\S順序を表す列。,\S
\SSF00213,\S10_decision_questions,\Sdecision_questions,\I3,\Sparent_question_id,\S親 question ID,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\S,\S親 question IDを表す列。,\S
\SSF00214,\S10_decision_questions,\Sdecision_questions,\I4,\Squestion_ja,\S日本語質問,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S変数は連続・整数・0-1・カテゴリ・混合のどれですか？,\S日本語質問を表す列。,\S
\SSF00215,\S10_decision_questions,\Sdecision_questions,\I5,\Squestion_en,\S英語質問,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SWhat variable types are present?,\S英語質問を表す列。,\S
\SSF00216,\S10_decision_questions,\Sdecision_questions,\I6,\Sbeginner_wording,\S初心者 wording,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S変数は連続・整数・0-1・カテゴリ・混合のどれですか？,\S初心者 wordingを表す列。,\S
\SSF00217,\S10_decision_questions,\Sdecision_questions,\I7,\Sanswer_type,\Sanswer 種別,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Ssingle_choice,\Sanswer 種別を表す列。,\S
\SSF00218,\S10_decision_questions,\Sdecision_questions,\I8,\Sallowed_answers,\Sallowed answers,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scontinuous;integer;binary;categorical;mixed;structured_or_unknown,\Sallowed answersを表す列。,\S
\SSF00219,\S10_decision_questions,\Sdecision_questions,\I9,\Smapped_feature_id,\Smapped 特徴 ID,\Svarchar,\Syes,\Sno,\Syes,\S02_problem_features.feature_id,\S,\SF_VARIABLE_DOMAIN,\Smapped 特徴 IDを表す列。,\S
\SSF00220,\S10_decision_questions,\Sdecision_questions,\I10,\Swhy_asked,\Swhy asked,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\S変数型は利用できるsolver familyを最初に大きく分ける。,\Swhy askedを表す列。,\S
\SSF00221,\S10_decision_questions,\Sdecision_questions,\I11,\Sshow_conditions,\Sshow 条件,\Stext,\Sno,\Sno,\Sno,\S,\S,\S,\Sshow 条件を表す列。,\S
\SSF00222,\S10_decision_questions,\Sdecision_questions,\I12,\Sexpert_note,\Sexpert note,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\Srelaxation/encodingで変換可能でも、元の可行性と保証を失わないか確認。,\Sexpert noteを表す列。,\S
\SSF00223,\S10_decision_questions,\Sdecision_questions,\I13,\Srequired,\S必須性,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Syes,\S必須性を表す列。,\S
\SSF00224,\S10_decision_questions,\Sdecision_questions,\I14,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS054;S055;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00225,\S10_decision_questions,\Sdecision_questions,\I15,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00226,\S10_decision_questions,\Sdecision_questions,\I16,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00227,\S11_decision_rules,\Sdecision_rules,\I1,\Srule_id,\SルールID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SR001,\SルールIDを表す列。,\S
\SSF00228,\S11_decision_rules,\Sdecision_rules,\I2,\Squestion_id,\S質問ID,\Svarchar,\Syes,\Sno,\Syes,\S10_decision_questions.question_id,\S,\SQ01,\S質問IDを表す列。,\S
\SSF00229,\S11_decision_rules,\Sdecision_rules,\I3,\Sanswer_condition,\S回答条件,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scontinuous,\S回答条件を表す列。,\S
\SSF00230,\S11_decision_rules,\Sdecision_rules,\I4,\Scondition_expression,\S条件式,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sanswer(Q01) contains 'continuous',\S条件式を表す列。,\S
\SSF00231,\S11_decision_rules,\Sdecision_rules,\I5,\Saction_type,\Saction種別,\Stext,\Sconditional,\Sno,\Sno,\S,\Srule_action_type,\Sinclude_problem,\Saction種別を表す列。,\S
\SSF00232,\S11_decision_rules,\Sdecision_rules,\I7,\Saction_target_ids,\S対象ID一覧,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SPA006;PA007;PA008;PA009,\S対象ID一覧を表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00233,\S11_decision_rules,\Sdecision_rules,\I8,\Spriority_effect,\S優先度効果,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scandidate,\S優先度効果を表す列。,\S
\SSF00234,\S11_decision_rules,\Sdecision_rules,\I9,\Sexplanation,\S説明,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\S連続最適化familyを候補にする。,\S説明を表す列。,\S
\SSF00235,\S11_decision_rules,\Sdecision_rules,\I10,\Swarnings,\S警告,\Stext,\Sno,\Sno,\Sno,\S,\S,\S連続緩和の丸めだけでは可行性・証明を保証しない。,\S警告を表す列。,\S
\SSF00236,\S11_decision_rules,\Sdecision_rules,\I11,\Snext_question_id,\S次質問ID,\Svarchar,\Sno,\Sno,\Sno,\S,\S,\SQ02,\S次質問IDを表す列。,\S
\SSF00237,\S11_decision_rules,\Sdecision_rules,\I12,\Sstop_or_continue,\S停止 or 継続,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Scontinue,\S停止 or 継続を表す列。,\S
\SSF00238,\S11_decision_rules,\Sdecision_rules,\I13,\Ssource_ids,\S根拠情報源ID,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SS054;S055;S056,\SSupporting sources; canonical row-level provenance is in 27_evidence_links.,\SUse canonical bridge table instead of parsing list text.
\SSF00239,\S11_decision_rules,\Sdecision_rules,\I14,\Sconfidence,\S確信度,\Svarchar,\Sconditional,\Sno,\Sno,\S,\Sconfidence,\Shigh,"\SConfidence in the recorded claim, not algorithm success probability.",\S
\SSF00240,\S11_decision_rules,\Sdecision_rules,\I15,\Slast_verified,\S最終確認日,\Sdate,\Sconditional,\Sno,\Sno,\S,\S,\S2026-07-13,\SDate on which time-sensitive facts or mappings were last checked.,\S
\SSF00241,\S12_failure_modes,\Sfailure_modes,\I1,\Sfailure_mode_id,\S失敗パターンID,\Svarchar,\Syes,\Syes,\Sno,\S,\S,\SFM001,\S失敗パターンIDを表す列。,\S
\SSF00242,\S12_failure_modes,\Sfailure_modes,\I2,\Sname_ja,\S日本語名,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sgradient実装誤り,\S日本語名を表す列。,\S
\SSF00243,\S12_failure_modes,\Sfailure_modes,\I3,\Sname_en,\S英語名,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\SIncorrect gradient,\S英語名を表す列。,\S
\SSF00244,\S12_failure_modes,\Sfailure_modes,\I4,\Scategory,\S分類,\Svarchar,\Sconditional,\Sno,\Sno,\S,\S,\Sderivative,\S分類を表す列。,\S
\SSF00245,\S12_failure_modes,\Sfailure_modes,\I5,\Sapplies_to_method_ids,\S適用 to 手法 ids,\Sid_list_text,\Sconditional,\Sno,\Sno,\S,\S,\SM_BFGS;M_LBFGS;M_SQP;M_INTERIOR_POINT_NLP,\S適用 to 手法 idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00246,\S12_failure_modes,\Sfailure_modes,\I6,\Sapplies_to_problem_ids,\S適用 to 問題 ids,\Sid_list_text,\Sno,\Sno,\Sno,\S,\S,\S,\S適用 to 問題 idsを表す列。,\SUse canonical bridge table instead of parsing list text.
\SSF00247,\S12_failure_modes,\Sfailure_modes,\I7,\Ssymptoms,\S症状,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Sgradient check不一致、line search失敗,\S症状を表す列。,\S
\SSF00248,\S12_failure_modes,\Sfailure_modes,\I8,\Sroot_causes,\S根本原因,\Stext,\Sconditional,\Sno,\Sno,\S,\S,\Schain rule、index、sign、batch aggregation誤り,\S根本原因を表す列。,\S
